isCat,isDog,isFox,t,weight
13.56857831,11.87665168,14.61833537,9.197802165,21.34116321
6.904583327,10.79339164,13.17218949,6.008723547,8.978969948
5.962383495,11.16855015,10.77354738,7.385067589,15.29257504
8.765390822,9.257902944,11.22092207,7.718582813,15.55140288
10.69874184,8.337807138,8.564908186,8.526591201,15.25993174
12.1110786,11.9901302,7.860881089,7.026438586,16.20252588
9.942444265,11.80413662,7.829152312,7.286060216,10.68133607
6.711994057,12.59413248,11.7424506,5.676068229,8.616880868
8.517862466,12.21682185,8.912841004,5.58122017,15.62606048
11.46335966,8.664299229,10.10942419,8.639945128,14.47666771
7.299493874,10.8965133,11.33354802,9.365381204,10.71762101
5.00403621,9.960794955,10.93006868,5.81885889,12.85881797
6.739141788,10.58491539,13.17054835,5.637722927,16.88314347
5.024631526,10.06463358,13.20284009,7.821513949,6.989642804
9.099536204,9.310621895,9.961557735,6.012019146,12.10940375
8.491708554,11.31037322,9.401901568,7.071093167,12.72598766
6.540594881,9.663422409,14.59972946,6.643955013,8.713365788
5.450738676,7.920566418,12.41172643,6.380888461,10.44757896
9.074732682,11.10105816,12.29784528,6.543233047,16.32122866
6.382690321,9.20257816,9.994323886,7.454283805,8.761609575
6.43619225,10.42091311,13.48056829,5.272528082,13.16814096
7.721327753,10.37739087,13.75594966,7.016810504,18.58209426
7.912662193,12.96199292,10.52727785,6.935637922,10.65663019
10.59553689,10.93550283,13.31502941,5.86412712,14.14186177
7.266605853,10.22099824,11.49320751,6.785865604,15.39277558
7.788664029,12.57545852,10.67795833,9.221283252,11.37973789
8.412367859,7.974693024,9.852534576,8.901740741,11.52412551
6.52801859,7.722500602,12.38988184,5.101531668,15.55025057
7.007736336,8.776519035,13.11204387,6.591499993,9.317311036
6.537506364,11.85225264,16.22302822,5.872119921,15.33214508
6.445184986,6.781310761,12.49692056,5.288280085,15.80128137
9.894305541,9.508553947,10.15759372,7.833027878,13.7694241
6.474655868,8.800506301,13.21550691,9.201276457,12.84930087
10.70351509,7.505919364,14.65622346,9.985095169,21.97341277
6.374449625,9.494671574,5.762351044,7.834120804,8.871360046
10.73367072,9.750597872,12.49646662,5.035278787,12.2054468
5.185429355,11.31204567,10.07863958,6.322932813,13.26496762
9.889802742,10.51840614,14.28814251,8.267307851,13.97790493
4.469157714,9.921661155,12.98061518,9.617091648,14.69253739
5.058909137,9.28200365,14.78236529,8.880900907,21.34640135
9.023839932,5.394684614,12.3536099,8.188843583,12.71858062
7.828501323,12.70414644,11.07034049,7.054630373,17.1852993
7.265512044,10.80036576,13.83775438,5.74197459,17.81055608
6.931607558,7.411290355,8.969632374,6.877137573,9.315088497
9.785029312,9.873107721,10.55149881,8.139201016,13.89106814
10.01426442,11.99212921,8.631253666,6.254226333,11.33034436
8.240273225,8.163072995,10.97043313,6.299546339,10.83577238
12.75419637,6.918697495,15.15850542,6.240018574,9.077337538
9.897616299,8.372614715,12.49139022,7.207337281,16.99287334
10.38963625,12.09348658,11.41036748,7.69614779,14.38764506
5.353248862,13.04628866,10.67855177,7.669615677,18.04928966
7.527633999,9.72361408,16.54368551,7.808191491,23.00249873
4.992794969,6.781440487,10.9176895,8.97721738,7.233865257
5.507037421,4.945328435,13.03505222,8.568249826,7.06396891
11.45911097,11.23747594,14.14335466,9.025987579,20.52624183
10.41095395,9.983395128,10.85327647,9.995669128,15.6141765
6.213562537,11.10354186,15.33431321,5.372177515,14.08605175
9.726876966,11.31547193,13.02922657,6.154910567,17.03891278
6.24295495,12.695099,11.91823264,7.057881409,8.446056733
9.927866892,12.36482178,10.37829978,6.316765195,16.27010557
10.02977687,11.62880785,14.98399617,9.708496477,22.25759987
5.831120417,11.31263935,13.22603897,9.448233605,8.585809811
11.58508833,7.426035344,9.745909655,8.57991129,10.61177157
6.716320733,12.10405561,14.02209673,6.815894145,18.80075307
6.100522091,5.919933609,8.322636458,6.505359756,8.084826636
9.077283002,8.541564131,13.70717984,7.825261182,11.88356264
4.838910214,11.88668353,9.062112573,7.473563704,12.44842635
9.56276998,8.687205132,7.970828512,9.35670372,14.03657025
4.726912421,12.72351892,13.32804063,9.736965502,18.91794216
10.23362939,8.530939646,12.31251212,6.148337956,16.0975864
6.662204164,13.35202322,8.45386498,5.323696185,8.435581708
9.38073974,8.970479461,9.073991833,6.625652764,11.94224356
7.141591521,12.14471072,12.75156264,6.094540719,16.63730853
11.60762977,12.42287439,12.13888562,8.033550351,16.27015368
7.494286469,9.127577359,10.21335752,7.096877973,12.36644249
8.916766947,8.338269482,10.26946131,7.384591629,14.06125021
8.985552644,9.743704964,14.60460777,7.552424801,12.37868818
7.794804022,7.010235134,10.18124467,7.604202937,9.675597663
9.996857487,13.03443416,10.46209702,7.560703497,14.4171377
6.125493045,10.37557324,13.55570899,7.675833551,8.476406296
10.23915387,10.18854286,11.00804802,5.272371351,12.87443193
9.757605036,13.67878753,10.81279536,5.710467089,13.90010097
6.008014555,7.523915344,13.81226251,7.641033528,8.303386587
8.462673253,9.762905095,10.59808633,5.192266903,12.29748554
9.198452304,10.88766974,12.02511368,6.290626002,15.80738832
10.01164676,11.97588648,11.6860994,8.814072675,14.42381586
9.279198702,13.85739008,12.6108899,8.615501476,19.82680831
8.584772515,11.0988229,14.1901215,7.682380912,19.64081743
8.414665583,11.07978707,11.52804726,5.710155349,10.81711797
8.98945824,10.34397633,10.41158416,9.813333029,15.41942055
7.459773432,11.12627819,11.94197293,9.090167029,17.36969936
8.030175052,9.232743489,9.481695897,6.207529247,10.52255238
5.447091399,9.625802982,13.42863423,6.685565479,12.84349979
9.041434224,13.8072524,11.50234555,6.710676328,15.36177145
11.78260723,9.077119233,12.1802762,9.916897841,17.62495285
7.818453385,6.846852449,12.91874559,8.204514981,9.655607623
10.82805687,12.06616504,11.0270033,6.882258134,14.82153746
9.041652416,8.137678691,13.63665531,6.722231529,12.08065646
8.266644217,9.409582974,13.52824686,5.204061864,11.85798557
11.53659892,9.329655359,12.33833267,7.246470731,16.808801
6.846464654,8.691637583,14.51200288,6.79050636,9.171012743
8.423091092,10.56339022,10.55458353,7.772960829,14.66883115
7.522963667,7.361280119,10.49613388,6.522370689,13.91911768
11.21501161,7.954948699,12.76695559,9.326191399,16.44467885
9.278056679,9.656381312,12.39411024,7.97683076,13.50774729
10.30387224,12.40819032,10.98904384,8.780560931,15.81354229
6.405100245,9.885095014,12.05824141,9.908618324,9.578384928
6.943849168,12.75724531,10.23436496,5.430818026,16.22135919
12.87265231,10.09086717,12.08924509,9.645102521,17.91934551
7.155220122,10.71222738,11.97568762,8.585854776,10.22690417
8.171982365,8.181883564,13.74770896,6.803822218,10.96528762
9.657493003,9.489193615,10.7209921,5.573477217,13.70865236
9.87713035,11.24138069,10.91307589,9.598856049,14.61758797
8.318613338,10.64986388,11.5999363,5.789437352,13.73269987
9.40538063,12.16541308,8.483023711,7.311256724,11.58410192
7.311974591,12.36560771,11.13649054,7.65151731,10.1093596
7.295044698,13.97814735,12.4212158,5.910399237,18.10896893
8.145573794,9.989274467,13.26211429,6.11909123,17.31971865
7.677984941,9.519077414,10.37279887,5.649507704,9.846826695
6.833406776,10.62418908,14.55022132,7.496957711,14.60664389
8.622451744,15.10406431,13.29527132,9.266141114,19.45506433
8.253897812,5.067038568,10.01323772,9.473593283,12.16360136
8.784957977,8.719560018,9.154295631,7.352877078,11.92525267
8.767084415,9.16653573,9.319638484,6.013269969,12.12171359
8.086924867,9.012288211,8.005524975,5.393974506,10.2679582
12.37452532,9.564319703,10.82095024,9.770295329,14.23663111
10.5820435,7.805259151,12.81461793,9.592122475,18.96058716
8.652458207,10.24335029,12.08307362,7.734995652,11.99879454
6.658063192,7.80323247,13.97208234,5.57171609,9.977102266
9.319253571,9.587435758,10.77294517,8.83094431,15.52970911
8.465520846,9.075786844,12.05306025,6.611001142,11.26379925
7.317150279,11.13374166,10.84955039,7.631727405,15.38222572
8.808809543,9.478888574,10.68061673,5.608177573,13.67555649
5.931346276,12.02603878,12.82849455,6.001580066,7.711218754
7.423704965,14.46699409,11.31414429,7.834373958,20.13398618
10.62932193,11.3096918,11.28760451,5.712802986,14.51179754
8.430159414,10.26458814,10.36884861,8.891172039,12.1778593
8.858870129,7.5243777,11.70182407,5.968795387,9.769951246
7.132661498,11.63779888,12.56015444,9.175676105,18.32254989
7.976531021,9.544842492,13.51479564,7.838069606,11.10256129
10.01308053,8.207216238,13.63110423,6.48137787,10.86691972
8.347313378,10.34586388,14.24187461,6.853019238,19.12186665
9.870454506,11.45232143,11.798349,9.870273695,14.74165888
7.505492693,12.46494599,13.67201014,8.841715341,17.9755212
5.86264043,7.346600888,9.581544941,6.03518296,12.47286378
8.715364063,13.89623752,14.07948009,9.660017341,12.92489246
6.904601035,8.005833795,14.93117619,5.871368905,10.35609398
7.092999326,12.26950638,11.81413629,5.477647788,15.04982017
5.605278573,8.222806876,12.37491708,8.782535812,8.066706563
10.10978151,10.62059591,13.3707442,8.979047104,15.38873746
7.520154395,11.19664404,8.459761964,7.541026573,11.64952645
8.680251197,15.10840809,11.17967911,7.392507069,11.88869211
7.911492837,11.29320159,13.6744396,7.966593747,15.79161905
6.105151835,10.53247295,9.807123897,7.362198373,13.41722348
6.773722551,8.897835369,8.052032174,8.244928303,9.56616539
8.052772166,10.62824891,9.386457894,7.331117262,14.52409587
8.191858461,12.12290993,12.34386471,7.176761935,16.77331363
8.659158214,11.00046192,9.101236821,6.771972861,11.59113744
7.2192717,8.616674117,13.70364116,5.311305597,10.90496359
4.303107249,12.44153562,10.616659,9.994967872,15.92231729
6.81682469,12.69266156,12.75307121,8.647327478,9.764190463
6.887812809,13.92067447,10.48765015,5.01800288,17.4133737
8.248526142,10.41817797,13.26823314,7.26049571,18.08493063
6.173291392,13.75672058,14.39926134,6.86884933,8.293461814
9.320095392,8.865485663,12.75261041,5.102022576,11.12708106
7.275439319,8.171540143,10.09367617,5.63626996,12.93821036
7.135241642,9.167613069,11.08423385,7.933349471,9.965559917
5.40936734,9.383978148,13.98622185,8.752801644,13.49078312
7.069154109,5.494904532,11.19307698,7.813378491,15.56586432
8.01814569,8.912037026,11.81694945,7.749982332,11.12517006
9.061900616,11.31669528,15.0393959,5.70351424,14.54394191
8.422291943,10.51517075,11.22080854,6.577552901,14.91108163
8.215109422,9.061694021,14.06832004,5.986147243,10.67395215
6.639611072,11.11368282,9.859102436,5.081292731,13.9372766
8.394760192,10.82451165,11.88014783,5.661177757,15.24292927
10.0356035,11.40624301,10.32260807,7.27357087,13.68533716
8.046663003,10.87660759,13.00968933,8.567264631,15.53574637
8.514216848,8.970200644,12.07596051,8.488838857,17.20150465
4.451646831,8.522760976,12.56529264,5.691373955,5.718446172
5.293223618,11.03149607,15.72221928,7.753622247,15.30819874
5.817078164,11.94548417,11.66048737,9.314585992,17.09111799
6.169780303,8.001396819,14.36724642,6.999602913,8.329080912
9.314582505,11.18741469,9.268018655,5.732141124,14.39380668
11.91587827,12.90095222,11.52910599,5.253782456,14.55767673
6.529046828,10.64141086,11.35574596,8.750985981,9.385826691
7.65939988,14.20756251,11.8060451,5.40965992,18.05046659
9.562298892,9.069237847,9.70718849,7.181244062,13.19267298
6.903982929,12.69476547,13.41885805,5.771165446,8.896184315
6.809701684,11.30664996,8.45753451,6.698260638,15.09339437
9.063208951,10.41190373,8.923128945,6.746483099,11.93311588
7.912285891,10.18102056,10.34780257,7.613549543,10.92431492
9.865048285,10.43579808,14.30894177,5.848727142,13.48760485
7.506822336,12.76642067,14.5680506,6.624097155,19.39305973
6.10965656,9.803291729,7.692563725,7.231273238,8.318686359
7.609767114,7.10867589,10.84280613,5.31431541,8.997563181
5.277456608,12.68801293,10.45199421,8.808003123,15.0550541
7.561386114,8.511158645,11.08941351,8.407122238,10.73986098
4.435418607,8.178232905,9.985308379,5.451989834,10.40761504
7.0396816,10.31728236,9.124203262,7.432790211,12.5151177
9.658551367,10.53781438,12.47159432,8.637156735,13.82967247
7.802170847,10.6327913,13.15687769,9.476898001,15.67108524
10.13105533,8.367349794,12.99311742,7.281514973,17.72359637
5.335902899,9.197474469,12.87698153,5.9582747,6.925541662
8.226410108,10.32293254,13.29048628,6.084038843,13.46318866
7.458644573,12.52692459,8.206635401,8.436583044,11.66843345
11.00468121,15.01704716,14.65658975,5.046016412,13.78117131
8.547021355,7.209840791,11.67858519,7.506663324,9.915933163
8.872934868,8.226799516,8.746344046,9.217827993,12.77745879
6.723777459,9.658470128,11.61444121,5.898469615,8.706777311
7.692348503,9.573891403,15.95704188,5.147270439,12.03786181
7.89917218,8.818276558,12.15452903,7.248448745,16.55960307
5.801938658,10.72188745,10.11433545,8.019418609,8.1283474
5.471688305,12.45193122,14.04188711,7.655687847,17.21833614
8.254145291,8.482195303,10.27398387,7.803097786,14.28242891
9.335289076,9.316051499,8.363838638,9.754764194,13.88846626
10.47042689,10.81033373,11.35991152,8.387649773,15.34399839
10.95970318,8.211232264,9.559279212,6.625184616,12.72587869
10.9416483,13.52350727,12.3048433,9.996560645,16.41059084
5.732008398,9.514868932,8.772032806,6.364165418,12.54257892
6.901408104,9.304537708,11.12249716,5.554167728,14.21130791
7.3665594,9.447542751,7.28362087,9.213586489,10.76018101
7.730832401,8.327881628,11.65480262,5.233842397,10.50722263
9.663380319,9.525804526,10.95870884,5.041007213,13.72085536
5.170191196,11.90708546,12.85666647,6.399098834,6.824419418
4.99452232,10.75851138,12.86147283,5.110109529,13.50736996
9.808238857,9.866611247,10.25792202,9.369147173,15.06332108
9.626520004,10.28283605,14.64438358,8.693219255,13.81079246
8.776745207,9.020047375,13.94898336,5.182458443,11.35734841
8.546202015,10.17337192,14.23467017,9.258308253,20.82411839
9.956879749,14.41555298,9.767205008,9.537753131,14.7051928
8.795671999,8.446946238,15.33818496,5.08984502,10.5966286
6.945910978,11.34059235,13.41332299,9.429542605,19.73739802
9.377688059,7.756265898,8.652316256,9.720652583,13.93555044
10.72535985,11.81074274,10.75504588,9.374809408,17.34691585
10.4480289,9.985670727,12.93974485,5.159781133,16.27805742
7.201158462,13.07754964,11.69712279,6.82718683,9.659341172
7.275625526,11.0059106,9.360504672,7.122236511,14.92524552
4.576000539,9.181328516,10.094771,9.90163741,15.0925091
9.459168856,9.844423406,11.39404939,9.755209193,14.07297741
5.459769805,12.78307948,7.127384345,5.610727621,16.36919834
9.658146374,11.47470266,10.42729173,8.292036396,14.75046585
3.773792484,5.357573987,14.76027153,9.395909307,5.546703081
12.85015209,11.36644255,11.55475054,9.924894417,17.00697965
7.349159208,9.081004997,11.50509299,8.484164772,16.38564823
9.175640126,10.57476615,12.13868097,8.154026908,12.91656095
5.741824675,9.311361869,8.360458846,9.638770162,13.79886572
10.29086251,13.56747634,15.45211635,6.185988386,20.23144696
7.724046993,8.512634342,8.908637731,9.864764281,11.53384214
9.197333714,14.45972198,4.765184341,6.390680211,19.08009493
8.570910195,12.60518426,11.86417076,8.56113413,16.94270862
5.614910885,10.59433069,9.337839393,5.757923738,7.231422318
7.885195583,7.842720894,14.19040691,5.513837387,10.00489528
5.429564715,10.19000586,11.20863763,6.25002746,14.71135227
8.725422518,13.78497987,12.19389674,7.974067881,12.20427809
6.35847571,11.40778973,13.57178327,5.615728508,14.61094223
9.353729659,8.751372777,12.57207397,5.396765958,15.96450101
11.81104699,8.305682741,13.08489418,5.613452807,15.12608473
7.87151584,12.16781766,10.6996635,9.241374854,17.79018586
9.063652037,12.01970891,10.07151323,8.336834373,14.26974011
5.056288307,6.986682355,11.39877508,5.389676184,6.41887614
8.551872415,13.50554335,11.83157395,9.012556461,19.59151695
8.453117677,9.539832458,12.87545509,5.055297984,16.1299182
8.487771554,14.80231646,12.93701959,6.665744397,11.31663734
7.463045438,8.811986549,12.42147228,7.615334941,12.167298
7.189097412,12.05614283,13.294148,9.958920794,19.91391635
9.736133564,10.55253924,15.18406918,6.274889279,12.79079157
5.892858921,8.265435549,14.4777708,6.606701737,10.99579892
8.319628629,12.25440362,12.97900807,7.339982146,17.74229244
11.35430259,10.92035332,13.2470878,7.895044716,15.83643892
6.063876421,14.06561153,12.96325187,7.799306229,19.55071211
7.390538589,6.782924485,11.60431429,8.695564693,16.64961757
12.44174944,10.46603768,12.10815757,8.682217919,17.84284844
5.614000692,12.70594455,8.783655102,5.787033535,16.3824309
6.570181935,8.361762822,11.03777339,7.021975118,14.91312189
6.147773768,9.690041561,13.93902866,7.133559883,8.340549385
12.79584922,11.42995418,11.57141437,7.722250724,15.84320278
8.376217271,10.90300932,11.6866587,6.811326392,15.66674105
7.687238027,8.902547375,12.11668562,7.355237051,10.51431093
8.147472189,9.453404504,15.8991557,5.706792646,12.15083547
8.911985981,5.393227368,10.77299981,6.238697932,14.13347439
7.551357965,11.09391816,15.33460017,6.540125147,10.02069927
7.704061823,6.461382437,14.0803613,7.498343431,8.883865664
4.296398479,8.664238587,9.509234441,5.295537726,12.02705993
6.312699186,11.5793421,14.36539663,5.980270185,8.200281522
7.026765195,7.664618594,10.81333814,8.036505015,10.74445588
8.11498447,12.30608325,15.32095439,5.021052538,19.16732024
5.736886206,10.62322653,12.5944078,7.609316618,7.919575384
6.300307088,10.557924,12.90440166,9.110143133,15.36713394
10.33314031,9.110359113,12.61971181,8.635657899,18.06868751
10.14280497,9.4742206,11.22203568,8.403950661,14.4047866
7.959967172,12.31149959,13.44553305,9.649216993,18.25131614
9.879865152,11.21109489,14.06808893,9.74776922,20.92471315
8.103862682,9.386341033,9.676277172,9.366847856,11.89924512
7.342954287,10.63456719,15.1932169,7.793721304,14.77870983
12.14742169,8.202652517,13.58389803,5.640267918,17.41473924
8.090340029,11.58005259,14.0502029,6.473810166,10.7091063
6.618183962,9.748608399,13.92599137,9.739538379,14.49595568
10.76094156,12.54117427,16.23655409,7.233448024,22.1088676
7.600241761,4.349131597,10.40905071,6.287346719,9.989509516
6.744131521,10.20142024,9.174202593,8.544821572,14.55988603
7.500233651,12.2342783,12.09609744,9.184544657,17.6509548
6.776607926,9.965367149,12.02658585,5.782166545,8.735781707
6.982034687,8.730295001,15.17811906,6.498219421,11.56686363
8.11507788,8.253542346,11.22968974,5.097330367,14.09176166
7.121216017,9.610847049,11.71787163,6.091491923,9.29015751
6.889486048,11.7828617,10.36265809,9.846350474,17.58377099
6.380737486,8.361016958,14.51680648,7.772686569,20.15853582
9.433740132,9.349308455,12.08431285,7.626350451,13.03099055
12.05527897,7.921627309,13.70170121,7.395942434,10.85102229
9.167522008,4.839845802,11.07868798,9.558792983,16.37363223
9.867903778,8.566759093,9.670822816,6.738653004,13.19272275
8.964509246,10.35718152,11.84812965,7.467413531,14.22424939
8.494810058,10.13333338,14.54236446,8.048544277,20.39460767
7.203735466,13.07041833,12.74539483,7.526238752,9.914587117
5.647670077,10.02598701,10.83809296,7.806115951,13.93918787
9.556974294,12.21413557,10.24871358,6.203406047,13.42756017
9.113624709,12.06044461,15.04968288,7.437833579,12.5029059
9.002979625,12.39182761,11.5422199,9.042378897,17.99440763
10.56083188,8.228323418,11.76231085,7.876826109,16.39479471
5.260751176,6.683766252,15.67782088,9.487727728,7.756379916
5.373448453,7.905498931,14.35079834,6.116872259,10.32334529
5.561399726,9.047980094,12.42970795,6.799557222,16.65553347
10.1843812,10.52118608,9.384514583,6.265847531,13.37507018
8.493322944,9.400553993,13.30383503,7.126269885,12.75009823
5.162208747,8.77993815,10.80084258,8.819463866,15.56372462
10.49108318,11.43456901,11.88635848,7.383945907,14.36436271
7.097385031,8.936307339,10.22968147,7.672186276,12.36435806
11.26791475,7.623387964,12.78609093,6.158789913,16.72343332
9.66351857,9.049974342,15.42388629,5.12709991,12.14080983
4.699505044,10.91781138,14.19732199,7.68907159,15.11520305
6.407413992,8.816803732,15.68717621,8.237843974,22.14860172
8.412429558,11.64551406,7.435461831,6.794546298,11.27036166
8.678015281,13.71197133,12.90341126,8.324622603,19.41932065
10.04457944,11.21019984,9.688105022,9.504510655,14.29213989
7.03218829,7.894330845,12.51344966,9.19058285,10.26368374
11.15580237,15.63196426,12.07268872,5.742326371,20.12015629
10.82855754,9.449999741,12.86102279,5.813713041,16.59953759
8.853942865,10.63371162,11.92505594,6.686712159,11.81413124
7.956816568,10.39417948,12.62845609,9.333445905,15.24485508
8.412009013,9.015799663,14.68316949,5.361037368,18.6190205
6.187238975,11.42478527,13.09953559,8.801930389,8.910221313
8.062098321,10.72469063,8.109840889,7.782875473,14.89813722
7.599667443,11.12912652,13.01396827,6.385515186,17.16901287
6.409026664,11.68317337,10.81247286,6.297282415,8.426999209
6.661725299,11.2605436,16.23501016,7.476325304,15.46991795
8.475090654,10.75062123,10.80493612,9.901028894,16.15393536
9.581371646,13.64624553,11.47962162,6.004432952,12.45790683
7.380696512,9.95973541,11.98986308,9.869720485,14.87472564
7.507989182,11.56036611,13.28382401,9.279096016,19.44691793
3.828023138,11.21831897,10.70636583,8.511580295,5.457149453
10.17669954,11.83703686,8.799550999,7.666518857,16.37448017
5.881127103,11.27150742,11.33310336,9.947732729,16.97003753
8.030622823,8.990030286,9.460610253,6.427075351,10.61129372
5.618925866,12.98477113,9.077782378,5.129088246,16.31477298
7.243231941,12.96178579,17.18273435,6.25143147,22.55356866
8.492208846,9.504710665,8.126184028,6.745129201,11.35626114
3.393874943,10.39906876,10.59174331,9.913222681,15.55348298
8.385488816,6.478730136,13.56815573,6.486819682,17.96886471
5.824896816,12.70707994,12.21335168,9.680413058,8.644267175
8.479763157,12.03259647,6.709452057,9.929789245,18.00665382
8.192027212,8.336034625,12.75188587,5.479177067,16.2453779
11.73124989,7.468796004,14.78397073,8.818303797,16.90373616
4.297225438,11.27009303,13.17416759,6.688229103,15.03894125
12.61147437,11.46368938,15.98951777,7.256874271,21.79121378
12.19766794,9.7310848,10.54457799,6.669184956,16.26509311
6.879246461,11.77762551,13.099883,9.158448743,17.17086449
7.60817213,12.4397813,13.84144555,8.08737309,19.43849227
6.309015902,12.2875831,10.97396593,6.876312005,8.478153992
9.241810587,13.14277825,11.60129956,9.707229841,19.52177672
4.389807384,8.210358258,15.20882568,6.500872926,20.15235783
9.858089116,10.3864013,11.64166749,5.020766175,12.33284714
7.55588977,11.06109113,10.64576782,7.500477479,15.20926438
10.29755143,9.029600323,11.99055461,8.229642886,16.92445374
6.463149469,6.079251587,9.151007334,8.941078172,9.3525257
7.786689909,9.690868797,10.27442154,6.065381635,12.62980968
9.360229442,10.45916472,13.17691179,9.82986584,19.65327554
10.5195125,13.38994583,12.54916874,9.912698594,15.73335033
8.799069722,9.285459373,12.48792065,9.563338309,13.72545884
7.572782983,6.508853398,10.67266698,8.60605639,15.26514568
